player name,winrate,goals,assists,saves,shots,shots conceded,goals conceded,amount stolen,amount used while supersonic,time supersonic speed,time on ground,time low in air,time high in air,time in front of ball,time behind ball,time defensive third,time neutral third,time offensive third,demos inflicted,demos taken,WAR
aarav,0.28,0.72,0.64,2.48,2.8,8.96,3.04,556.48,428.48,72.38560000000001,195.2248,155.79319999999998,14.7652,101.0036,264.78,189.18200000000002,106.3712,70.2308,1.4,0.84,2.1767299841061547
argon,0.28,0.8,0.44,0.92,2.84,8.96,3.04,605.0,472.04,87.53479999999999,191.69799999999998,157.3444,17.1932,118.21959999999999,248.0164,183.8364,112.6716,69.72800000000001,1.44,0.68,1.9402599841061547
beeholder,0.28,0.44,0.32,0.96,1.2,8.96,3.04,220.2,79.08,28.0328,222.3944,133.57479999999998,9.6968,85.8668,279.8,215.13,107.64040000000001,42.896,0.32,0.56,1.1895599841061548
bern1s,0.4090909090909091,0.7727272727272727,0.5454545454545454,1.9545454545454546,2.4545454545454546,8.636363636363637,2.909090909090909,481.45454545454544,429.95454545454544,45.27181818181818,213.72818181818184,128.69590909090908,14.447727272727274,108.18272727272728,248.6890909090909,179.2118181818182,107.66409090909092,69.995,0.7272727272727273,0.7272727272727273,1.998281802287973
deso,0.47619047619047616,0.8095238095238095,0.5238095238095238,0.6428571428571429,2.9761904761904763,6.880952380952381,2.2857142857142856,547.4285714285714,292.92857142857144,49.542142857142856,194.8702380952381,135.37666666666667,17.90547619047619,108.8702380952381,239.28261904761908,153.4154761904762,109.35333333333334,85.38428571428571,1.0238095238095237,0.7142857142857143,2.088147603153774
front flip freddy,0.45161290322580644,0.4838709677419355,0.41935483870967744,1.032258064516129,1.6451612903225807,8.161290322580646,2.3225806451612905,321.48387096774195,116.3225806451613,22.029999999999998,240.65225806451613,122.18483870967742,14.153225806451612,99.39354838709677,277.5970967741936,197.1032258064516,114.05806451612904,65.82806451612903,0.16129032258064516,0.5806451612903226,1.4820757905577677
g_llama,0.5476190476190477,0.47619047619047616,0.6428571428571429,0.5714285714285714,1.5476190476190477,7.190476190476191,2.1666666666666665,424.45238095238096,354.9047619047619,46.53333333333334,238.05,119.11666666666666,5.695952380952381,113.05142857142857,249.8104761904762,166.4495238095238,108.30309523809522,88.10857142857142,0.47619047619047616,1.0476190476190477,1.5888916507728215
greensleeves,0.5454545454545454,1.1363636363636365,0.6590909090909091,1.6590909090909092,4.2727272727272725,7.318181818181818,2.1363636363636362,678.0,238.5,54.92113636363636,205.51159090909093,150.10886363636362,17.96772727272727,109.16772727272728,264.42045454545456,165.78136363636364,114.61113636363635,93.19568181818181,1.1818181818181819,1.0,2.800065893197064
hotshot,0.47619047619047616,0.8571428571428571,0.7380952380952381,1.8333333333333333,3.119047619047619,6.880952380952381,2.2857142857142856,515.6666666666666,333.95238095238096,44.39261904761905,200.68642857142856,126.87595238095238,21.15809523809524,91.21904761904761,257.5,167.49809523809523,104.03904761904762,77.18166666666667,0.8571428571428571,0.7142857142857143,2.4020523650585357
king,0.5,0.5588235294117647,0.6764705882352942,1.2058823529411764,1.9411764705882353,8.058823529411764,2.4705882352941178,330.61764705882354,304.52941176470586,47.22382352941176,219.81323529411765,122.49264705882354,16.573529411764707,89.56735294117647,269.3129411764706,193.2264705882353,107.0964705882353,58.557352941176475,0.5882352941176471,0.8823529411764706,1.754680866459096
kooks,0.4090909090909091,1.2727272727272727,0.36363636363636365,1.8636363636363635,3.4545454545454546,8.636363636363637,2.909090909090909,480.95454545454544,490.6363636363636,58.545,207.5709090909091,131.29272727272726,16.96818181818182,109.67636363636365,246.1540909090909,179.42136363636362,105.54318181818181,70.86727272727272,1.1363636363636365,1.0,2.3844068022879727
leagueson,0.6585365853658537,1.024390243902439,0.7073170731707317,1.0975609756097562,3.0,7.2926829268292686,1.975609756097561,472.5853658536585,97.09756097560975,29.98780487804878,209.0563414634146,142.78073170731707,17.522195121951217,111.93219512195122,257.42731707317074,165.13121951219512,120.59975609756098,83.62878048780489,0.6341463414634146,0.5121951219512195,2.348264618252496
leon,0.5357142857142857,1.0714285714285714,0.6785714285714286,1.5357142857142858,3.7142857142857144,7.0,2.357142857142857,617.8571428571429,278.42857142857144,53.11892857142857,215.38607142857146,136.7667857142857,18.02785714285714,93.99464285714285,276.18571428571425,169.71285714285713,115.7,84.7675,1.0357142857142858,0.9642857142857143,2.6047606983918694
lukethighwalkr4,0.47619047619047616,0.5,0.35714285714285715,0.9047619047619048,1.7857142857142858,6.880952380952381,2.2857142857142856,334.4761904761905,258.54761904761904,32.78595238095238,226.3261904761905,109.24357142857141,13.282380952380953,90.10928571428572,258.74119047619047,185.78333333333333,102.32785714285716,60.73904761904762,0.5476190476190477,0.6190476190476191,1.5205047460109167
mini,0.5,1.5294117647058822,0.47058823529411764,2.235294117647059,4.029411764705882,8.058823529411764,2.4705882352941178,560.9117647058823,345.29411764705884,64.68029411764707,203.73176470588237,134.22058823529412,20.731470588235293,86.20323529411765,272.4823529411765,182.63941176470587,102.4535294117647,73.59176470588235,0.8529411764705882,0.9705882352941176,2.8254161605767427
mistermirz,0.5,0.35294117647058826,0.17647058823529413,0.7647058823529411,0.8235294117647058,8.058823529411764,2.4705882352941178,281.94117647058823,91.8529411764706,15.053823529411764,237.0155882352941,116.17852941176471,5.686764705882353,97.79294117647059,261.08852941176474,181.51441176470587,104.56558823529411,72.80088235294117,0.35294117647058826,0.8823529411764706,1.0270705723414488
notmylos,0.5161290322580645,0.6129032258064516,0.3548387096774194,1.064516129032258,1.4193548387096775,7.225806451612903,2.5161290322580645,368.9032258064516,193.32258064516128,33.575161290322576,225.02096774193546,133.0151612903226,10.08548387096774,91.97709677419354,276.1454838709677,182.44129032258064,113.49258064516128,72.18967741935484,0.12903225806451613,0.8709677419354839,1.4841403066868
phrez,0.4090909090909091,0.22727272727272727,0.5,0.8181818181818182,0.8181818181818182,8.636363636363637,2.909090909090909,257.6363636363636,177.63636363636363,39.94590909090909,211.63363636363636,133.67954545454543,11.67,90.115,266.8677272727273,200.98590909090908,105.20045454545453,50.79636363636364,0.7727272727272727,0.6818181818181818,1.1017590750152457
ral days,0.6585365853658537,0.9512195121951219,0.7804878048780488,2.268292682926829,3.073170731707317,7.2926829268292686,1.975609756097561,472.4878048780488,350.0243902439024,59.36731707317073,211.9051219512195,140.41048780487804,16.773170731707317,84.73878048780487,284.349756097561,185.1970731707317,110.75780487804877,73.13390243902438,1.3902439024390243,0.6341463414634146,2.5143987645939596
renshirokamazaki,0.5454545454545454,0.38636363636363635,0.38636363636363635,0.8636363636363636,1.5,7.318181818181818,2.1363636363636362,346.20454545454544,280.4318181818182,25.480227272727276,250.1813636363636,118.41386363636364,6.558181818181819,101.30295454545454,273.85181818181815,188.82204545454545,116.94295454545454,69.39045454545455,0.5681818181818182,0.7045454545454546,1.4035374841061548
rubber ducky,0.45161290322580644,1.064516129032258,0.6774193548387096,1.5161290322580645,3.193548387096774,8.161290322580646,2.3225806451612905,560.3225806451613,321.80645161290323,49.85193548387097,224.6122580645161,134.2916129032258,16.800645161290323,104.97483870967741,270.7287096774194,191.6158064516129,110.23838709677419,73.84774193548388,1.3225806451612903,0.8387096774193549,2.4245274034609934
sooper,0.5454545454545454,0.9318181818181818,0.4318181818181818,1.4090909090909092,2.75,7.318181818181818,2.1363636363636362,475.29545454545456,298.90909090909093,47.67840909090909,232.80295454545455,128.29886363636362,12.970681818181818,95.56954545454546,278.5009090909091,187.76977272727274,114.56613636363636,71.73454545454545,0.8636363636363636,0.9545454545454546,2.110526120469791
terminator,0.5476190476190477,1.0,0.6428571428571429,1.9047619047619047,3.380952380952381,7.190476190476191,2.1666666666666665,460.4047619047619,235.4047619047619,45.70761904761905,211.66023809523807,133.8790476190476,17.283571428571427,80.58214285714286,282.24142857142857,187.43380952380954,108.64214285714286,66.74738095238095,0.8095238095238095,1.1428571428571428,2.4760345079156787
tipsy,0.5476190476190477,1.0,0.42857142857142855,1.4285714285714286,2.9761904761904763,7.190476190476191,2.1666666666666665,406.7857142857143,184.6904761904762,40.04785714285714,200.26428571428573,143.50333333333333,20.015238095238097,101.71785714285713,262.065,177.91595238095238,110.29309523809525,75.57333333333334,0.6666666666666666,0.7619047619047619,2.18596307934425
toucan,0.5161290322580645,1.0,0.6129032258064516,1.096774193548387,2.967741935483871,7.225806451612903,2.5161290322580645,341.0,308.83870967741933,59.87645161290323,214.74322580645162,139.78709677419354,13.45741935483871,85.2816129032258,282.7058064516129,193.68,108.09548387096774,66.2125806451613,0.9354838709677419,0.9032258064516129,2.2078096615255096
uncledrug,0.6585365853658537,0.6829268292682927,0.5853658536585366,0.7560975609756098,2.4634146341463414,7.2926829268292686,1.975609756097561,495.2439024390244,386.4146341463415,47.44926829268293,226.06463414634146,128.59219512195122,14.301463414634147,108.38878048780487,260.56853658536585,172.29536585365852,116.87658536585364,79.78560975609756,1.146341463414634,0.7317073170731707,1.9414292523988377
vpr.vnm,0.45161290322580644,0.9032258064516129,0.5161290322580645,1.5161290322580645,2.4516129032258065,8.161290322580646,2.3225806451612905,375.4193548387097,300.741935483871,63.531612903225806,209.10387096774195,144.97516129032257,21.570967741935487,104.2116129032258,271.43870967741935,192.6993548387097,113.37741935483871,69.57451612903226,0.5483870967741935,0.9032258064516129,2.018704822815832
